"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33"
"11",0.496732026143791,0,0.20253164556962,0,0.00160771704180064,0,0,0.0033500837520938,0.634304207119741,0.0099009900990099,1,0.0347107438016529,0.0818030050083473,0.00823723228995058,0.00480769230769231,0,0.212871287128713,0.205638474295191,0.00332778702163062,0.245253164556962,0.158862876254181,0.0033112582781457,0.612040133779264,0.00829187396351575,0.174959871589085,0,0.0268006700167504,0.00648298217179903,0.0207336523125997,0.344497607655502,0.035,0,0.510500807754443
"12",0.00161030595813205,0.128547579298831,0,0,0,0,0.30952380952381,0,0,0.22495894909688,0.0347107438016529,1,0,0.474832214765101,0.517857142857143,0.372357723577236,0,0,0.0131578947368421,0,0.936348408710218,0.395,0.00166666666666667,0.425249169435216,0,0.376413570274637,0.641891891891892,0.474295190713101,0.752396166134185,0,1,0.380634390651085,0.188102893890675
"13",0.523026315789474,0,0,0,1,0.70364238410596,0,0.714759535655058,0.392739273927393,0,0.0818030050083473,0,1,0,0,0,0,0,0,0,0.0236886632825719,0,0.365771812080537,0,0,0,0,0,0,0.0112,0,0,0.0923824959481361
"14",0.00163934426229508,0.394039735099338,0,0,0,0,0.0887096774193548,0,0,0.516556291390728,0.00823723228995058,0.474832214765101,0,1,0.011437908496732,0.0366666666666667,0,0,0.0266666666666667,0,0.596026490066225,1,0,1,0,0.0798045602605863,0.0717863105175292,1,0.146302250803859,0,0.62771285475793,0.088379705400982,0.384491114701131
"15",0,0.411003236245955,0,0,0,0,0.824451410658307,0,0,0.115072933549433,0.00480769230769231,0.517857142857143,0,0.011437908496732,1,0.933977455716586,0,0,0.00974025974025974,0,0.262057877813505,0.0210355987055016,0,0.00646203554119548,0,0.857142857142857,1,0.00798722044728434,0.910355486862442,0,0.336092715231788,0.848966613672496,0.00155763239875389
"16",0,0.567612687813022,0,0,0,0,0.998384491114701,0,0,0.178512396694215,0,0.372357723577236,0,0.0366666666666667,0.933977455716586,1,0,0,0.0132669983416252,0,0.125205930807249,0.0933333333333333,0,0.0527182866556837,0,0.998360655737705,0.794117647058823,0.042833607907743,0.745192307692308,0,0.242016806722689,0.998373983739837,0.00159235668789809
"17",0,0,1,0,0,0,0,0,0,0,0.212871287128713,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"18",0,0,1,0,0,0,0,0,0,0,0.205638474295191,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"19",0,0.0465890183028286,0,1,0,0,0.0256821829855538,0,0,0.181208053691275,0.00332778702163062,0.0131578947368421,0,0.0266666666666667,0.00974025974025974,0.0132669983416252,0,0,1,0,0.013136288998358,0.0266666666666667,0.00166944908180301,0.0179738562091503,0,0.0241935483870968,0.00840336134453781,0.00993377483443709,0.0112903225806452,0.531948881789137,0.0187393526405451,0.0217028380634391,0.0112359550561798
"20",0,0,1,0,0,0,0,0,0,0,0.245253164556962,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"21",0.13911620294599,0.0952380952380952,0,0,0.0048,0,0.0930979133226324,0.0033500837520938,0.132231404958678,0.23873121869783,0.158862876254181,0.936348408710218,0.0236886632825719,0.596026490066225,0.262057877813505,0.125205930807249,0,0,0.013136288998358,0,1,0.489256198347107,0.123558484349259,0.57166392092257,0,0.129720853858785,0.408163265306122,0.584288052373159,0.4913112164297,0.0113268608414239,0.966101694915254,0.13355592654424,0.302250803858521
"22",0.0016366612111293,0.540901502504174,0,0,0,0,0.165605095541401,0,0,0.582089552238806,0.0033112582781457,0.395,0,1,0.0210355987055016,0.0933333333333333,0,0,0.0266666666666667,0,0.489256198347107,1,0,1,0,0.15210355987055,0.0591216216216216,1,0.122383252818035,0,0.558375634517767,0.162251655629139,0.319286871961102
"23",0.986798679867987,0,0,0.00493421052631579,0.184168012924071,0.0961857379767828,0,0.0889261744966443,1,0.00496688741721854,0.612040133779264,0.00166666666666667,0.365771812080537,0,0,0,0,0,0.00166944908180301,0,0.123558484349259,0,1,0,0,0,0,0,0,0.477564102564103,0.00831946755407654,0,0.419354838709677
"24",0.00166389351081531,0.449013157894737,0,0,0,0,0.109324758842444,0,0,0.500823723228995,0.00829187396351575,0.425249169435216,0,1,0.00646203554119548,0.0527182866556837,0,0,0.0179738562091503,0,0.57166392092257,1,0,1,0,0.0940594059405941,0.0518394648829431,1,0.130434782608696,0,0.589527027027027,0.103618421052632,0.369885433715221
"25",0,0,1,0,0,0,0,0,0,0,0.174959871589085,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"26",0,0.607142857142857,0,0,0,0,1,0,0,0.345276872964169,0,0.376413570274637,0,0.0798045602605863,0.857142857142857,0.998360655737705,0,0,0.0241935483870968,0,0.129720853858785,0.15210355987055,0,0.0940594059405941,0,1,0.702127659574468,0.0855263157894737,0.669856459330144,0,0.25,1,0
"27",0,0.296235679214403,0,0,0,0,0.662337662337662,0,0,0.102941176470588,0.0268006700167504,0.641891891891892,0,0.0717863105175292,1,0.794117647058823,0,0,0.00840336134453781,0,0.408163265306122,0.0591216216216216,0,0.0518394648829431,0,0.702127659574468,1,0.0642978003384095,1,0,0.492411467116358,0.711666666666667,0.012779552715655
"28",0.00162866449511401,0.439868204283361,0,0,0,0,0.1,0,0,0.491749174917492,0.00648298217179903,0.474295190713101,0,1,0.00798722044728434,0.042833607907743,0,0,0.00993377483443709,0,0.584288052373159,1,0,1,0,0.0855263157894737,0.0642978003384095,1,0.148499210110585,0,0.640677966101695,0.0942148760330579,0.378029079159935
"29",0,0.237096774193548,0,0,0,0,0.620214395099541,0,0,0.10828025477707,0.0207336523125997,0.752396166134185,0,0.146302250803859,0.910355486862442,0.745192307692308,0,0,0.0112903225806452,0,0.4913112164297,0.122383252818035,0,0.130434782608696,0,0.669856459330144,1,0.148499210110585,1,0,0.584013050570963,0.676848874598071,0.0342146189735614
"30",0.317535545023697,0,0,0.634069400630915,0,0,0,0.0016260162601626,0.45324881141046,0.0110062893081761,0.344497607655502,0,0.0112,0,0,0,0,0,0.531948881789137,0,0.0113268608414239,0,0.477564102564103,0,0,0,0,0,0,1,0,0,0.192789968652038
"31",0.00329489291598023,0.146422628951747,0,0,0,0,0.200320512820513,0,0,0.291181364392679,0.035,1,0,0.62771285475793,0.336092715231788,0.242016806722689,0,0,0.0187393526405451,0,0.966101694915254,0.558375634517767,0.00831946755407654,0.589527027027027,0,0.25,0.492411467116358,0.640677966101695,0.584013050570963,0,1,0.252542372881356,0.243822075782537
"32",0,0.642276422764228,0,0,0,0,1,0,0,0.299003322259136,0,0.380634390651085,0,0.088379705400982,0.848966613672496,0.998373983739837,0,0,0.0217028380634391,0,0.13355592654424,0.162251655629139,0,0.103618421052632,0,1,0.711666666666667,0.0942148760330579,0.676848874598071,0,0.252542372881356,1,0.00320512820512821
"33",0.372611464968153,0.1424,0,0.0385232744783307,0.0110236220472441,0,0.00625978090766823,0.00477707006369427,0.4144,0.61637239165329,0.510500807754443,0.188102893890675,0.0923824959481361,0.384491114701131,0.00155763239875389,0.00159235668789809,0,0,0.0112359550561798,0,0.302250803858521,0.319286871961102,0.419354838709677,0.369885433715221,0,0,0.012779552715655,0.378029079159935,0.0342146189735614,0.192789968652038,0.243822075782537,0.00320512820512821,1
